Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
LEONARD: The blunt instrument that will be the focus of my murder trial?,"LEONARD: What, Sheldon? What, Sheldon?! What, Sheldon?!
 SHELDON: Tell me what you see here.
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: The blunt instrument that will be the focus of my murder trial?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: The blunt instrument that will be the focus of my murder trial?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: The blunt instrument that will be the focus of my murder trial?\n\n        '}]","From the input sentence, the following linguistic cues suggest sarcasm:

1. **Keywords:** ""blunt instrument"" is an idiomatic expression that typically refers to a simple, straightforward, and often brutal tool. In this context, Leonard is using it to refer to himself, implying that he is","The contextual cues for sarcasm detection in the input sentence are:

* Topic: Murder trial
* Context: The conversation likely involves a discussion about a murder case, and the speaker (Leonard) is likely being questioned about a potential weapon used in the crime.
* Common knowledge: A ""","From the input sentence, the following linguistic cues suggest sarcasm:

1. **Keywords:** ""blunt instrument"" is an idiomatic expression that typically refers to a simple, straightforward, and often brutal tool. In this context, Leonard is using it to refer to himself, implying that he is"
MONICA: What are you up too?,"JOEY: Yeah! And also, a little like a French guy. I never noticed that before.
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MONICA: What are you up too?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MONICA: What are you up too?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MONICA: What are you up too?\n\n        '}]","Here are the linguistic cues that I've extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""What are you up to?"" is a common phrase used to ask about someone's activities, but in this context, it may be used sarcastically to imply that the speaker is","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is the speaker's (MONICA) activities or plans, which is a common topic in casual conversations.
2. **Context**: The context is likely a social or casual setting","Here are the linguistic cues that I've extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""What are you up to?"" is a common phrase used to ask about someone's activities, but in this context, it may be used sarcastically to imply that the speaker is"
SHELDON: I understand. Your loyalty is admirable. But what if I were to up the ante?,"HOWARD: Why not ""World's Greatest Engineer""?
 SHELDON: I'm sorry.
I typed that into the label maker, but I just couldn't press enter. Now down to business.
 SHELDON: What would it take for you to abandon Leonard and join me in a rival company
 SHELDON: Unless, of course, the mugs are sufficient, in which case, welcome aboard.
 HOWARD: We're not quitting on Leonard.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: I understand. Your loyalty is admirable. But what if I were to up the ante?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: I understand. Your loyalty is admirable. But what if I were to up the ante?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: I understand. Your loyalty is admirable. But what if I were to up the ante?\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""admirable"" (a word that is often used to express genuine admiration, but in this context may be ironic)
* ""up the ante"" (a phrase that implies a challenge or","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to a previous conversation or situation where Sheldon is negotiating or trying to persuade someone (perhaps Leonard or Howard).
2. **Context**: The context suggests that Sheldon is being","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""admirable"" (a word that is often used to express genuine admiration, but in this context may be ironic)
* ""up the ante"" (a phrase that implies a challenge or"
"RAJ: Not a great movie, but look at that beautiful desert.","RAJ: We did it. We have the west coast feed of hbo.
 HOWARD: Ooh,real sex.
 RAJ: Big deal. Every time I watch that show, it's old women putting condoms on cucumbers.
 LEONARD: All right,let's see what's on the east coast feed.
 RAJ: Dune.
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RAJ: Not a great movie, but look at that beautiful desert.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RAJ: Not a great movie, but look at that beautiful desert.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RAJ: Not a great movie, but look at that beautiful desert.\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Not a great movie"" - This phrase is a common way to express disappointment or criticism, which is a strong indicator of sarcasm.
* ""but"" - This conjunction is often used to","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

**Topic:** The topic is a movie, specifically its quality.

**Context:** The context is likely a conversation or discussion about movies, possibly with RAJ's friend or someone else.

**Common knowledge:** The","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Not a great movie"" - This phrase is a common way to express disappointment or criticism, which is a strong indicator of sarcasm.
* ""but"" - This conjunction is often used to"
CHANDLER: Yeah either that or gloria estefan was right eventually the rhythm is going to get you,"JOEY: Oh Mommy, Oh Daddy, I am a big ol Baddy.
 ROSS: I guess he must have gotten the part in the play.
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: Yeah either that or gloria estefan was right eventually the rhythm is going to get you\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: Yeah either that or gloria estefan was right eventually the rhythm is going to get you\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: Yeah either that or gloria estefan was right eventually the rhythm is going to get you\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""either that"" - a common phrase used to introduce a sarcastic alternative
* ""gloria estefan"" - a well-known singer, used to make a humorous comparison
* ""","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** Music/Rhythm

**Context:** The conversation likely revolves around music, possibly in response to a previous statement or topic.

**Common Knowledge:** Gloria Estefan is a famous singer, and","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""either that"" - a common phrase used to introduce a sarcastic alternative
* ""gloria estefan"" - a well-known singer, used to make a humorous comparison
* """
MEMBER-GIRL: Amazing.,"MODERATOR: Hello everybody! How was your week?
",SARCASMOHOLICS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MEMBER-GIRL: Amazing.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MEMBER-GIRL: Amazing.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MEMBER-GIRL: Amazing.\n\n        '}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keyword:** ""Amazing"" - This word is often used to express genuine amazement or admiration. However, in this context, it's used in a way that implies the opposite, which is a common technique","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely something negative or disappointing, as the word ""amazing"" is often used to express surprise or admiration. The use of ""amazing"" in this context suggests that the","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keyword:** ""Amazing"" - This word is often used to express genuine amazement or admiration. However, in this context, it's used in a way that implies the opposite, which is a common technique"
PERSON: You were right. Your larynx is terribly inflamed. I've never seen anything like it.,"PERSON: Oh no
 SHELDON: What?
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: You were right. Your larynx is terribly inflamed. I've never seen anything like it.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: You were right. Your larynx is terribly inflamed. I've never seen anything like it.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: You were right. Your larynx is terribly inflamed. I've never seen anything like it.\n\n        ""}]","A delightful example of sarcasm!

Here are the linguistic cues that suggest sarcasm in this input sentence:

**Keywords:**

* ""terribly inflamed"" - This phrase is an exaggeration, implying that the person's larynx is not just slightly inflamed, but extremely so.","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** The topic is the person's larynx being inflamed.

**Context:** The context is a conversation where the person's larynx is the focus of discussion. It's likely that","A delightful example of sarcasm!

Here are the linguistic cues that suggest sarcasm in this input sentence:

**Keywords:**

* ""terribly inflamed"" - This phrase is an exaggeration, implying that the person's larynx is not just slightly inflamed, but extremely so."
"LEONARD: Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.","PERSON: He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.
 PERSON: You're in?
 LEONARD: Yeah, sure, why not?
 PERSON: Great, we rehearse on Tuesdays at your place.
 LEONARD: Why at my place?
 PERSON: Department of Energy said our regular space is kind of a hot zone.
 PERSON: Nice meeting you.
 PENNY: Yeah, you, too.
Leonard, I didn't know you played the cello.
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.\n\n        ""}]","Here are the linguistic cues for sarcasm detection in the input sentence:

**Keywords:**

* ""Yeah"" (a common sarcastic phrase used to express irony)
* ""beaten up enough"" (a phrase that implies the opposite of what's being said, i.e., not being beaten","Here are the contextual cues that can be extracted from the input sentence for sarcasm detection:

**Topic:** The topic of the conversation is about the speaker's name, Leonard, and their parents' decision to name them and their educational background.

**Context:** The context of the conversation is likely a","Here are the linguistic cues for sarcasm detection in the input sentence:

**Keywords:**

* ""Yeah"" (a common sarcastic phrase used to express irony)
* ""beaten up enough"" (a phrase that implies the opposite of what's being said, i.e., not being beaten"
JOEY: No!,"JOEY: Oh, unbelievable! We had the best time!
 PHOEBE: Yay!! Oh so, you're not, you're not mad at us anymore?
 JOEY: No!
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: No!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: No!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: No!\n\n        '}]","From the input sentence ""JOEY: No!"", I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""No!"" is a strong negation that can be used to express opposition or refusal. In this context, the word ""No"" is likely being used","From the input sentence ""JOEY: No!"", I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a request or a suggestion made by someone else, as ""No!"" is a common response to a request or suggestion.
2. **Context","From the input sentence ""JOEY: No!"", I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""No!"" is a strong negation that can be used to express opposition or refusal. In this context, the word ""No"" is likely being used"
MONICA: You had no relationship!!,"RACHEL: I just saw Danny getting on the subway with a girl and he had his arm around her.
 MONICA: Oh, honey, I'm sorry.
 RACHEL: Well, you should be, this is all your fault! You meddled in our relationship!!
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MONICA: You had no relationship!!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MONICA: You had no relationship!!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MONICA: You had no relationship!!\n\n        '}]","Here are the linguistic cues that can be extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""no"" (emphasis on the lack of a relationship)
* ""!!"" (exclamation marks indicating strong emotion, which may be ironic)

**Rhetorical devices:**

","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a conversation about a romantic relationship or a personal relationship.
2. **Context**: The sentence is a response to someone (perhaps Rachel?) who may have said something about Monica","Here are the linguistic cues that can be extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""no"" (emphasis on the lack of a relationship)
* ""!!"" (exclamation marks indicating strong emotion, which may be ironic)

**Rhetorical devices:**

"
"LEONARD: Sure, maybe a tableau of me trying to pummel you to death.","SHELDON: Of course not. I'm a theoretical physicist.
A career I chose in no small part because it's indoors, but if I'm able to detect slow-moving magnetic monopoles there, I will be the scientis to confirm string theory.
 SHELDON: People will write books about me.
 SHELDON: Third-graders will create macaroni-art dioramas depicting scenes from my life.
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: Sure, maybe a tableau of me trying to pummel you to death.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: Sure, maybe a tableau of me trying to pummel you to death.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: Sure, maybe a tableau of me trying to pummel you to death.\n\n        '}]","From the input sentence, I've extracted the following linguistic cues that suggest sarcasm:

1. **Keywords:** ""pummel you to death"" - These words are exaggerated and hyperbolic, implying that the speaker is not actually planning to harm the listener. The use of strong action words","Here are the contextual cues I've extracted for sarcasm detection:

**Topic:** The topic is likely a conversation or a scenario where Leonard is being asked to do something or act in a certain way, and he's responding with a humorous and ironic suggestion.

**Context:** The context suggests that the","From the input sentence, I've extracted the following linguistic cues that suggest sarcasm:

1. **Keywords:** ""pummel you to death"" - These words are exaggerated and hyperbolic, implying that the speaker is not actually planning to harm the listener. The use of strong action words"
"RAJ: Okay, the NASA Web site says Howard's final descent has begun.","SHELDON: or Leonard's gym membership.
 RAJ: We're not kicking him out. 
Stuart and I have become good friends.
 SHELDON: Okay, one vote for, one vote against.
Leonard, you're the tiebreaker.
 LEONARD: I don't have a problem with Stuart.
Besides, he gives us a 20% discount at his comic book store.
 SHELDON: Well, I don't sell my friendship that cheaply.
 PERSON: I can go 30.
 SHELDON: Welcome aboard, old chum.
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RAJ: Okay, the NASA Web site says Howard's final descent has begun.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RAJ: Okay, the NASA Web site says Howard's final descent has begun.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RAJ: Okay, the NASA Web site says Howard's final descent has begun.\n\n        ""}]","Based on the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""Okay"" and ""Okay, the"" at the beginning of the sentence can be interpreted as a sarcastic tone-setter, implying that the speaker is being overly casual or","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely to be related to space exploration, specifically the Apollo 13 mission and the incident involving astronaut Jim Lovell, whose call sign was ""Apollo 13"".
2. **","Based on the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""Okay"" and ""Okay, the"" at the beginning of the sentence can be interpreted as a sarcastic tone-setter, implying that the speaker is being overly casual or"
JOEY: Take a couple deep breaths.,"JOEY: Okay, I can do this. I can tell her how I feel. Just uh, just stand up straight.
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Take a couple deep breaths.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Take a couple deep breaths.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Take a couple deep breaths.\n\n        '}]","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""deep breaths"" - This phrase is often used to convey a sense of calmness or relaxation, which may be ironic in this context.
2. **Rhetorical device","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic appears to be related to emotional regulation or stress management, as the speaker (JOEY) is suggesting taking deep breaths.
2. **Context**: The context is likely a","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""deep breaths"" - This phrase is often used to convey a sense of calmness or relaxation, which may be ironic in this context.
2. **Rhetorical device"
CHANDLER: I can see it from right here. It'll cost you one husband.,"MONICA: Oh wait! Stop! Stop! Stop!
 CHANDLER: Oh I'm sorry! Do you need a break?
 MONICA: My boots in tan! Hey! Can you get a little closer so I can see the price?
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: I can see it from right here. It'll cost you one husband.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: I can see it from right here. It'll cost you one husband.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: I can see it from right here. It'll cost you one husband.\n\n        ""}]","Here are the linguistic cues for sarcasm detection in the input sentence:

**Keywords:**

* ""one husband"" - This phrase is likely to be used ironically, as it's an unexpected and humorous response to the original statement.

**Rhetorical devices:**

* Hyperbole: The phrase","A classic Friends quote!

Here are the contextual cues that can help detect sarcasm:

1. **Topic**: The topic is a proposal or a suggestion (i.e., ""It'll cost you one husband"").
2. **Context**: The conversation is likely taking place in a social setting, possibly","Here are the linguistic cues for sarcasm detection in the input sentence:

**Keywords:**

* ""one husband"" - This phrase is likely to be used ironically, as it's an unexpected and humorous response to the original statement.

**Rhetorical devices:**

* Hyperbole: The phrase"
CHANDLER: And you are gonna make them all disappear.,"ROSS: This would be the place where you explain the hat
 JOEY: Oh, Okay. This is called the top hat?
 ROSS: And why are you wearing this? Is it top hat?
 JOEY: Oh , yeah. There's this play right. And I am up for the part of this real cool like suave, international guy. A real close horse. So I figured everyone in the audition is gonna be wearing this kind of, you now, ultra hip, high fashion stuff.
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: And you are gonna make them all disappear.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: And you are gonna make them all disappear.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: And you are gonna make them all disappear.\n\n        '}]","Here are the linguistic cues that can be extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""gonna"" (informal language, which can indicate a casual tone)
* ""disappear"" (a strong, absolute phrase that can be ironic)

**Rhetorical","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic appears to be a conversation about making something (likely a problem or a situation) disappear.
2. **Context**: The context suggests that the speaker, Chandler, is likely using","Here are the linguistic cues that can be extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""gonna"" (informal language, which can indicate a casual tone)
* ""disappear"" (a strong, absolute phrase that can be ironic)

**Rhetorical"
ROSS: I'm supposed to teach a graduate seminar there in ten minutes.,"ROSS: Okay, that-that's all for today. Oh, uh does anyone know where the Freeman building is?
 PERSON: Yeah, it's the new building on Avenue A.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: I'm supposed to teach a graduate seminar there in ten minutes.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: I'm supposed to teach a graduate seminar there in ten minutes.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: I'm supposed to teach a graduate seminar there in ten minutes.\n\n        ""}]","Based on the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""supposed to"" - This phrase can imply a sense of obligation or reluctance, which can be a cue for sarcasm.
2. **Rhetorical device:** Under","Here are the contextual cues I've extracted for sarcasm detection:

**Topic:** Teaching a graduate seminar

**Context:** The speaker, Ross, is mentioning a sudden and unexpected responsibility, which might indicate a sense of urgency or stress.

**Common knowledge:** Graduate seminars are typically considered a significant responsibility","Based on the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""supposed to"" - This phrase can imply a sense of obligation or reluctance, which can be a cue for sarcasm.
2. **Rhetorical device:** Under"
"CHANDLER: I didn't know you and Carol were getting divorced, I'm sorry.","CHANDLER: Honey, you remember my boss Doug right?
 MONICA: Yes, hi.
 PERSON: Hi. So good news, the divorce is final. I signed the papers this A.M.
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: I didn't know you and Carol were getting divorced, I'm sorry.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: I didn't know you and Carol were getting divorced, I'm sorry.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: I didn't know you and Carol were getting divorced, I'm sorry.\n\n        ""}]","A great example!

Here are the linguistic cues that suggest sarcasm in this input sentence:

**Keywords:**

* ""I'm sorry"" (a common phrase used ironically to express the opposite of genuine apology)
* ""didn't know"" (implies a lack of interest or concern)

**","From the input sentence, I've extracted the following contextual cues that could be relevant for sarcasm detection:

1. **Topic**: The topic is the divorce of Chandler's friend Carol. This could be a common topic in a sitcom like Friends, where relationships and breakups are often discussed.
2","A great example!

Here are the linguistic cues that suggest sarcasm in this input sentence:

**Keywords:**

* ""I'm sorry"" (a common phrase used ironically to express the opposite of genuine apology)
* ""didn't know"" (implies a lack of interest or concern)

**"
MODERATOR: Noo..,"SCOTT: [nodding] - Was that sarcasm?
",SARCASMOHOLICS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MODERATOR: Noo..\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MODERATOR: Noo..\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MODERATOR: Noo..\n\n        '}]","From the input sentence ""MODERATOR: Noo.."", I extract the following linguistic cues that may indicate sarcasm:

1. **Rhetorical device:** The use of ""Noo"" instead of a more formal or objective response (""No"") is a rhetorical device that can indicate sarc","Based on the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic appears to be a reaction to a situation or event, but the exact nature of the topic is unclear.
2. **Context**: The sentence is part of a conversation,","From the input sentence ""MODERATOR: Noo.."", I extract the following linguistic cues that may indicate sarcasm:

1. **Rhetorical device:** The use of ""Noo"" instead of a more formal or objective response (""No"") is a rhetorical device that can indicate sarc"
