Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
"SHELDON: I'm sorry, I am not going back to the Renaissance fair.","PERSON1: That's enough.
 PERSON1: Call me.
 LEONARD: Right.
 PENNY: Okay, good night.
 PERSON2: What?
 PENNY: Had a great time. Ciao.
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: I'm sorry, I am not going back to the Renaissance fair.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: I'm sorry, I am not going back to the Renaissance fair.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: I'm sorry, I am not going back to the Renaissance fair.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""I'm sorry"" - This phrase is often used as a polite expression, but in this context, it may be ironic and sarcastic.
* ""not going back"" - The negation","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is a person's decision not to attend a Renaissance fair, which is an unusual or niche event.
2. **Context**: The conversation is likely taking place between friends or acquaint","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""I'm sorry"" - This phrase is often used as a polite expression, but in this context, it may be ironic and sarcastic.
* ""not going back"" - The negation"
PHOEBE: Yeah!,"MONICA: Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second!
 PHOEBE: No-no, let me in!
 MONICA: Phoebe?
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: Yeah!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: Yeah!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: Yeah!\n\n        '}]","A short and sweet input!

Here are the linguistic cues I've extracted for sarcasm detection:

1. **Keywords:** ""Yeah!"" is a keyword that can be interpreted as a positive response, but in this context, it's likely being used to convey the opposite meaning (i.e., sarc","From the input sentence, I extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is unclear, as the sentence is very short and doesn't provide enough context. However, it could be related to a conversation or situation that Phoebe is responding to.
2","A short and sweet input!

Here are the linguistic cues I've extracted for sarcasm detection:

1. **Keywords:** ""Yeah!"" is a keyword that can be interpreted as a positive response, but in this context, it's likely being used to convey the opposite meaning (i.e., sarc"
CHANDLER: You sure he is going to be able to crack that code?,"CHANDLER: Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered.
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: You sure he is going to be able to crack that code?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: You sure he is going to be able to crack that code?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: You sure he is going to be able to crack that code?\n\n        '}]","From the input sentence, I've identified the following linguistic cues that could indicate sarcasm:

1. **Rhetorical question**: The sentence is phrased as a question, but it's unlikely that Chandler is genuinely seeking information about the person's ability to crack the code. This type of","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a code or a puzzle that needs to be cracked.
2. **Context**: The context is a conversation between friends, specifically Chandler's skepticism about someone's ability to","From the input sentence, I've identified the following linguistic cues that could indicate sarcasm:

1. **Rhetorical question**: The sentence is phrased as a question, but it's unlikely that Chandler is genuinely seeking information about the person's ability to crack the code. This type of"
LEONARD: I'm starting to get a sense of it.,"SHELDON: My tongue won't go as far forward as it used to.
 LEONARD: Maybe your tongue is shrinking.
 SHELDON: Nope.
 SHELDON: Oh, you have no idea how annoying this is.
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: I'm starting to get a sense of it.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: I'm starting to get a sense of it.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: I'm starting to get a sense of it.\n\n        ""}]","Here are the linguistic cues that can be extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""starting to get a sense of it"" - This phrase is a common idiomatic expression that can be used to convey a sense of understanding or comprehension. However, in the context","From the input sentence, I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to a conversation or discussion that Leonard is having with someone, possibly about a complex or abstract concept.
2. **Context**: The context is that Leonard is trying","Here are the linguistic cues that can be extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""starting to get a sense of it"" - This phrase is a common idiomatic expression that can be used to convey a sense of understanding or comprehension. However, in the context"
"RACHEL: Seriously, it's moving!","PHOEBE: Hey you guys I'm gonna go out and take a walk.
 ROSS: Phoebe, why is your bag moving?
 PHOEBE: Oh, it's not!
",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RACHEL: Seriously, it's moving!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RACHEL: Seriously, it's moving!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RACHEL: Seriously, it's moving!\n\n        ""}]","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

**Keywords:**

* ""Seriously"" - This word is often used to convey irony or sarcasm, as it's an intensifier that can be used to emphasize the opposite of what's intended.

**","Here are the contextual cues extracted from the input sentence for sarcasm detection:

**Topic:** The topic is likely the movement of something, possibly an object, a person, or a situation.

**Context:** The context is likely a conversation or a situation where the speaker, Rachel, is expressing surprise","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

**Keywords:**

* ""Seriously"" - This word is often used to convey irony or sarcasm, as it's an intensifier that can be used to emphasize the opposite of what's intended.

**"
CHANDLER: I was saying the actual words,"CHANDLER: Well cathy's last boyfriend was Joey.
 ROSS: And you're afraid you wont be able to fill his shoes
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: I was saying the actual words\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: I was saying the actual words\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: I was saying the actual words\n\n        '}]","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

**Keywords:**

* ""actual words"" - This phrase is a potential giveaway for sarcasm, as it's an unusual way to phrase something. In a non-sarcastic context, one might","From the input sentence, I can extract the following contextual cues for sarcasm detection:

* **Topic**: The topic appears to be a conversation or discussion about words or language.
* **Context**: The context suggests that Chandler is responding to someone or something, possibly a misunderstanding or miscommunication about the","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

**Keywords:**

* ""actual words"" - This phrase is a potential giveaway for sarcasm, as it's an unusual way to phrase something. In a non-sarcastic context, one might"
"SHELDON: In the bedrooms of ten-year- old girls, where they belong.","PERSON: Wow, this place is awesome.
 PERSON: Where do they keep the Archies?
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: In the bedrooms of ten-year- old girls, where they belong.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: In the bedrooms of ten-year- old girls, where they belong.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: In the bedrooms of ten-year- old girls, where they belong.\n\n        '}]","The input sentence is a quote from Sheldon, a character from the TV show ""The Big Bang Theory"". The sentence is intended to be sarcastic, and here are the linguistic cues that suggest sarcasm:

**Keywords:**

* ""belong"" - This word has a negative connotation,","Here are the contextual cues extracted from the input sentence for sarcasm detection:

**Topic:** Bedrooms of ten-year-old girls

**Context:** The sentence is likely part of a conversation or dialogue, possibly in a TV show or movie, where Sheldon is expressing his opinion on the topic.

**Common","The input sentence is a quote from Sheldon, a character from the TV show ""The Big Bang Theory"". The sentence is intended to be sarcastic, and here are the linguistic cues that suggest sarcasm:

**Keywords:**

* ""belong"" - This word has a negative connotation,"
PENNY: This is why I've been saying we should keep champagne on ice.,"AMY: we decided that the time was right to take a step forward.
 LEONARD: Okay.
 SHELDON: Do you want to say it?
 AMY: Let's say it together.
 SHELDON: We're getting a turtle!
",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: This is why I've been saying we should keep champagne on ice.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: This is why I've been saying we should keep champagne on ice.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: This is why I've been saying we should keep champagne on ice.\n\n        ""}]","From the input sentence, I've extracted the following linguistic cues that suggest sarcasm:

1. **Contrast**: The sentence starts by saying ""This is why"" which implies a logical connection to a previous statement. However, the speaker is actually presenting a ridiculous reason for keeping champagne on ice,","From the input sentence, I've extracted the following contextual cues that could be relevant for sarcasm detection:

1. **Topic**: The topic is likely related to champagne, possibly in the context of a celebration or special occasion.
2. **Context**: The sentence is a response to a previous conversation","From the input sentence, I've extracted the following linguistic cues that suggest sarcasm:

1. **Contrast**: The sentence starts by saying ""This is why"" which implies a logical connection to a previous statement. However, the speaker is actually presenting a ridiculous reason for keeping champagne on ice,"
"PHOEBE: All right, okay, well, apparently not!","PHOEBE: So you like the drums! That's, that's great! Y'know, I was worried, that, you know, they would maybe an unbearable living situation.
",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: All right, okay, well, apparently not!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: All right, okay, well, apparently not!\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: All right, okay, well, apparently not!\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""All right"" and ""okay"" are often used as polite phrases, but in this context, they may be used ironically to convey the opposite of what they normally mean.
* ""Apparently not","From the input sentence, I can extract the following contextual cues for sarcasm detection:

* **Topic**: The topic is likely a conversation or discussion about something that has just been said or done, as indicated by the phrase ""apparently not"".
* **Context**: The context suggests that PHO","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""All right"" and ""okay"" are often used as polite phrases, but in this context, they may be used ironically to convey the opposite of what they normally mean.
* ""Apparently not"
"RAJ: Ooh, big talk from a man who was once treed by a chicken.","HOWARD: Don't push me, Sheldon.
I may be small, but I took kung fu when I was 13, and I remember a good deal of it.
 SHELDON: Oh, really?
 SHELDON: Well, I grew up with an older brother and a very contentious twin sister.
 SHELDON: And I believe I could easily best you in any physical confrontation-- be it noogies, swirlies or the classic ""Why are you hitting yourself?""
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RAJ: Ooh, big talk from a man who was once treed by a chicken.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RAJ: Ooh, big talk from a man who was once treed by a chicken.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RAJ: Ooh, big talk from a man who was once treed by a chicken.\n\n        '}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""big talk"" (implies that the speaker is making excessive or boastful claims)
* ""man"" (refers to the person being addressed, implying that the speaker is addressing someone in","Here are the contextual cues extracted from the input sentence for sarcasm detection:

1. **Topic**: The topic is a person's (RAJ's) comment about someone's ""big talk"".
2. **Context**: The context is likely a conversation or debate where someone is boasting or making bold","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""big talk"" (implies that the speaker is making excessive or boastful claims)
* ""man"" (refers to the person being addressed, implying that the speaker is addressing someone in"
"JOEY: Look now, Phoebe remember, hey, their just fulfilling their Christmas....","JOEY: Hey. What, what are you doing here?
 PHOEBE: Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental. Yeah, oh, but oh...
",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Look now, Phoebe remember, hey, their just fulfilling their Christmas....\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Look now, Phoebe remember, hey, their just fulfilling their Christmas....\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Look now, Phoebe remember, hey, their just fulfilling their Christmas....\n\n        '}]","From the input sentence, I've identified the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""just"" and ""fulfilling their Christmas"" are keywords that can be sarcastic in this context. ""Just"" is often used to soften the tone of a statement,","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to Christmas, as it's mentioned in the sentence.
2. **Context**: The context is likely a conversation or interaction between friends, specifically Joey and Phoe","From the input sentence, I've identified the following linguistic cues that may indicate sarcasm:

1. **Keywords:** ""just"" and ""fulfilling their Christmas"" are keywords that can be sarcastic in this context. ""Just"" is often used to soften the tone of a statement,"
DOROTHY: No itÕs the rose in the kitchen thing.,"DOROTHY: She is miserable.
 ROSE: Just to keep me upto speed Dorothy, it is this negligent arson that prospect of spending the rest of her wiening years in jail thing right?
",GOLDENGIRLS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        DOROTHY: No itÕs the rose in the kitchen thing.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        DOROTHY: No itÕs the rose in the kitchen thing.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        DOROTHY: No itÕs the rose in the kitchen thing.\n\n        '}]","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: ""rose in the kitchen thing"" - This phrase seems unusual and unexpected, which could be a cue for sarcasm. Roses are often associated with romance and beauty, but in this","From the input sentence, I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely related to a previous conversation or situation, specifically something mentioned earlier as ""the rose in the kitchen thing"".
2. **Context**: The context suggests that Dorothy is correcting","From the input sentence, I've extracted the following linguistic cues that may indicate sarcasm:

1. **Keywords**: ""rose in the kitchen thing"" - This phrase seems unusual and unexpected, which could be a cue for sarcasm. Roses are often associated with romance and beauty, but in this"
"RACHEL: That's easy for you to say, you weren't almost just killed.","RACHEL: Yes! And he said really mean things that were only partly true.
 JOEY: I'm gonna go down there and teach that guy a lesson.
 MONICA: Joey, please don't do that. I think it's best that we just forget about it.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RACHEL: That's easy for you to say, you weren't almost just killed.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RACHEL: That's easy for you to say, you weren't almost just killed.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RACHEL: That's easy for you to say, you weren't almost just killed.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""easy for you to say"" - a common phrase used to express sarcasm, implying that the speaker is not taking the other person's words seriously.
* ""you weren't almost just killed","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a conversation about a traumatic or near-death experience, as Rachel mentions being ""almost just killed"".
2. **Context**: The context is a conversation between two people,","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""easy for you to say"" - a common phrase used to express sarcasm, implying that the speaker is not taking the other person's words seriously.
* ""you weren't almost just killed"
"SHELDON: Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.","SHELDON: Wow. I don't know which hurts worse-- my nose or my heart.
 SHELDON: Well, I'm done speaking to you.
 AMY: Don't be like that. You two need to talk this out.
 PENNY: Yeah, 'cause you sound really funny.
 LEONARD: Sheldon, I'm sorry I didn't tell you about the surgery, but you were worried about nothing.
",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""hardly out of the woods"" ( idiomatic expression implying the person is still in a difficult situation)
* ""risk of infection"", ""blood clot"", ""possibility"" (emphas","Here are the contextual cues that I extracted from the input sentence for sarcasm detection:

**Topic:** Medical situation (specifically, a recent surgery)

**Context:** The conversation is likely taking place in a casual, informal setting, possibly between friends or acquaintances.

**Common knowledge:** The listener","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""hardly out of the woods"" ( idiomatic expression implying the person is still in a difficult situation)
* ""risk of infection"", ""blood clot"", ""possibility"" (emphas"
SHELDON: You were very clear. As was everyone else at the table.,"SHELDON: Leonard, this is Tom.
 LEONARD: Hi, Tom. Sheldon?
 LEONARD: Didn't I explain to you about your little mistake in the cafeteria?
",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: You were very clear. As was everyone else at the table.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: You were very clear. As was everyone else at the table.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: You were very clear. As was everyone else at the table.\n\n        '}]","The input sentence is:

SHELDON: You were very clear. As was everyone else at the table.

Linguistic cues for sarcasm detection:

1. **Keywords:** ""very clear"" is an ironic statement, as it's unlikely that everyone was actually very clear. The word","From the input sentence, I can extract the following contextual cues for sarcasm detection:

1. **Topic**: The topic of the conversation is likely related to a meeting or discussion at a table, possibly involving a group of people.
2. **Context**: The context suggests that the speaker, Sheldon","The input sentence is:

SHELDON: You were very clear. As was everyone else at the table.

Linguistic cues for sarcasm detection:

1. **Keywords:** ""very clear"" is an ironic statement, as it's unlikely that everyone was actually very clear. The word"
"PHOEBE: Yeah. Yeah, that's what you need a good .. pill.","PHOEBE: Yeah.
 RACHEL: I go see my doctor tomorrow, I'll ask her about this. Maybe she can give me a pill or something.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: Yeah. Yeah, that's what you need a good .. pill.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: Yeah. Yeah, that's what you need a good .. pill.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: Yeah. Yeah, that's what you need a good .. pill.\n\n        ""}]","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""Yeah"" is repeated, which can be a sarcastic way to express agreement or enthusiasm, especially when followed by a phrase that contradicts the sentiment.
2. **Rhetorical device:** The","From the input sentence, I extract the following contextual cues for sarcasm detection:

**Topic:** The topic appears to be medication or a pill, likely in the context of a conversation about health or wellness.

**Context:** The conversation seems to be discussing a problem or issue, as Phoebe","Here are the linguistic cues that suggest sarcasm in the input sentence:

1. **Keywords:** ""Yeah"" is repeated, which can be a sarcastic way to express agreement or enthusiasm, especially when followed by a phrase that contradicts the sentiment.
2. **Rhetorical device:** The"
AMY: It was very entertaining... despite the glaring story problem.,"AMY: I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me Raiders of the Lost Ark  for the first time.
 SHELDON: My apologies. I chose my words poorly.
I should have said you were about to have your world rocked on my couch.
 SHELDON: Anyway, thank you for watching it.
It's one of my all-time favorites.
",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        AMY: It was very entertaining... despite the glaring story problem.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        AMY: It was very entertaining... despite the glaring story problem.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        AMY: It was very entertaining... despite the glaring story problem.\n\n        '}]","Here are the linguistic cues I've extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""entertaining"" (a positive adjective, which is unusual in a sentence that begins with a negative phrase)
* ""despite"" (a word that indicates a contrast, which","From the input sentence, I've extracted the following contextual cues for sarcasm detection:

1. **Topic**: The topic is likely a movie, book, or other form of storytelling, given the mention of a ""story problem"".
2. **Context**: The context is likely a conversation or review","Here are the linguistic cues I've extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""entertaining"" (a positive adjective, which is unusual in a sentence that begins with a negative phrase)
* ""despite"" (a word that indicates a contrast, which"
"PERSON: Well, I'd gotten Judy pregnant. I still don't know how that happened.","PERSON: I remember when we first got engaged.
 CHANDLER: Oh, I don't think I ever heard that story.
",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: Well, I'd gotten Judy pregnant. I still don't know how that happened.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: Well, I'd gotten Judy pregnant. I still don't know how that happened.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: Well, I'd gotten Judy pregnant. I still don't know how that happened.\n\n        ""}]","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Well"" (a common phrase used to soften the tone of a statement, which may indicate sarcasm)
* ""I still don't know how that happened"" (the phrase ""I still","Here are the contextual cues that can be extracted for sarcasm detection:

1. **Topic**: The topic is a personal and sensitive issue, namely getting someone pregnant unexpectedly.
2. **Context**: The context is likely a conversation or a situation where the person is sharing a personal experience or secret.","Here are the linguistic cues extracted from the input sentence for sarcasm detection:

**Keywords:**

* ""Well"" (a common phrase used to soften the tone of a statement, which may indicate sarcasm)
* ""I still don't know how that happened"" (the phrase ""I still"
